100163	0.000010
10021	0.000010
10025	0.000010
101050	0.000010
101062	0.000010
101337	0.000010
101460	0.000020
10158	0.000010
101700	0.000010
101789	0.000010
101793	0.000010
101999	0.000010
10224	0.000010
102352	0.000010
102933	0.000010
102941	0.000010
10344	0.000010
103498	0.000070
103566	0.000010
103686	0.000010
103910	0.000010
104010	0.000010
104097	0.000010
104229	0.000010
104573	0.000010
104824	0.000010
104894	0.000010
1049	0.000010
105019	0.000010
105102	0.000010
105127	0.000010
105138	0.000010
105248	0.000010
105322	0.000010
105412	0.000010
105664	0.000010
105788	0.000010
106167	0.000010
106223	0.000010
1068	0.000010
106889	0.000010
106979	0.000010
107330	0.000010
107384	0.000010
107547	0.000010
10778	0.000010
10780	0.000010
107998	0.000010
108490	0.000010
108610	0.000010
108690	0.000010
108906	0.000010
108926	0.000010
109135	0.000010
109306	0.000010
109447	0.000010
109681	0.000010
109753	0.000010
110110	0.000010
110660	0.000010
110778	0.000010
110919	0.000010
111037	0.000010
111144	0.000010
111488	0.000010
111631	0.000010
111685	0.000010
111999	0.000010
112048	0.000010
112547	0.000010
112583	0.000010
112620	0.000010
112636	0.000010
112644	0.000010
112746	0.000010
112982	0.000010
113003	0.000010
113400	0.000010
113475	0.000010
113478	0.000010
113510	0.000010
11355	0.000020
113609	0.000010
113764	0.000010
113827	0.000010
113878	0.000010
114050	0.000010
114382	0.000010
114429	0.000010
114465	0.000010
114722	0.000010
114804	0.000010
114839	0.000010
115019	0.000010
115145	0.000010
115167	0.000010
115475	0.000010
11559	0.000010
115685	0.000010
115700	0.000010
115834	0.000010
116131	0.000010
116209	0.000010
116225	0.000010
116304	0.000010
116329	0.000010
116414	0.000010
11643	0.000010
116494	0.000010
116531	0.000010
116960	0.000010
117267	0.000010
118021	0.000010
118090	0.000010
118222	0.000010
118751	0.000010
118865	0.000010
119084	0.000010
119117	0.000010
119155	0.000020
119306	0.000010
11958	0.000010
119701	0.000010
119730	0.000010
119897	0.000010
120043	0.000010
120061	0.000010
12016	0.000010
120205	0.000010
120265	0.000010
120418	0.000010
120487	0.000010
120490	0.000010
120517	0.000010
120968	0.000010
121065	0.000010
12108	0.000010
12115	0.000010
121186	0.000010
121222	0.000010
121288	0.000010
121433	0.000010
121726	0.000010
121947	0.000010
122387	0.000010
122612	0.000010
122819	0.000010
12336	0.000010
123366	0.000010
123653	0.000010
123764	0.000010
123776	0.000010
123778	0.000010
124351	0.000010
124446	0.000010
124447	0.000020
124649	0.000010
125001	0.000010
125138	0.000010
125150	0.000010
125221	0.000010
125228	0.000010
125308	0.000010
125311	0.000010
125312	0.000010
125619	0.000010
125694	0.000010
125697	0.000010
125775	0.000010
125908	0.000010
125924	0.000010
125934	0.000010
126064	0.000010
126260	0.000010
126476	0.000010
126510	0.000010
12655	0.000010
126689	0.000010
126765	0.000010
127001	0.000010
127162	0.000010
12765	0.000010
127895	0.000010
128348	0.000010
128460	0.000010
128746	0.000010
128941	0.000010
128994	0.000010
129129	0.000010
129206	0.000010
129210	0.000010
129428	0.000010
129889	0.000010
12992	0.000010
130237	0.000010
130353	0.000010
130587	0.000010
130694	0.000010
130697	0.000010
130883	0.000010
131002	0.000010
131655	0.000010
131664	0.000010
131671	0.000010
131766	0.000010
131890	0.000010
132001	0.000010
132075	0.000010
132179	0.000010
132192	0.000010
132339	0.000010
13289	0.000010
133001	0.000010
133069	0.000010
133304	0.000010
133320	0.000010
133513	0.000010
133556	0.000010
133681	0.000010
133886	0.000010
133962	0.000010
134005	0.000010
134116	0.000010
134214	0.000010
134319	0.000020
134471	0.000010
134646	0.000020
1348	0.000010
134823	0.000010
134855	0.000010
13490	0.000010
135031	0.000010
135282	0.000010
135363	0.000010
135500	0.000010
13593	0.000010
136053	0.000010
136227	0.000010
136254	0.000010
136387	0.000020
136686	0.000010
136693	0.000010
136800	0.000010
136871	0.000010
137152	0.000010
137380	0.000010
137449	0.000010
13766	0.000010
13771	0.000030
137876	0.000010
137980	0.000010
138013	0.000010
138177	0.000010
138239	0.000010
13825	0.000010
138277	0.000010
138499	0.000010
138505	0.000010
138576	0.000010
138746	0.000010
139214	0.000010
139291	0.000010
139310	0.000010
139406	0.000010
139414	0.000010
139438	0.000010
139836	0.000010
139918	0.000010
13996	0.000010
139972	0.000010
139978	0.000010
139989	0.000010
140100	0.000010
140197	0.000010
140489	0.000010
140569	0.000010
1406	0.000010
140706	0.000010
141132	0.000010
141170	0.000010
141607	0.000010
141780	0.000010
141798	0.000010
141902	0.000010
141907	0.000010
141997	0.000010
14227	0.000010
142610	0.000010
142748	0.000010
142824	0.000010
142839	0.000010
143053	0.000010
143115	0.000010
143131	0.000010
143662	0.000010
14367	0.000010
143765	0.000010
143835	0.000010
143992	0.000010
144109	0.000010
144334	0.000010
144452	0.000010
14456	0.000010
144571	0.000010
14469	0.000010
144939	0.000010
145190	0.000010
145198	0.000010
145205	0.000020
145609	0.000010
145687	0.000010
14571	0.000010
145712	0.000010
145731	0.000010
145766	0.000010
146001	0.000010
14619	0.000010
146226	0.000030
146233	0.000010
146825	0.000010
146997	0.000010
147102	0.000010
147158	0.000010
147296	0.000010
147607	0.000010
147654	0.000010
147796	0.000010
147889	0.000010
147938	0.000010
148026	0.000010
148373	0.000010
148587	0.000010
148628	0.000010
148801	0.000010
148912	0.000010
14897	0.000010
14935	0.000010
149387	0.000010
149540	0.000010
149554	0.000010
149565	0.000020
149979	0.000010
150176	0.000010
15034	0.000010
150785	0.000010
150877	0.000010
15091	0.000020
150967	0.000010
151442	0.000010
151443	0.000010
152035	0.000010
152175	0.000010
152188	0.000010
152260	0.000010
152277	0.000010
152281	0.000010
15229	0.000010
152354	0.000010
152481	0.000010
152579	0.000010
15259	0.000010
152873	0.000010
152979	0.000020
153001	0.000010
1532	0.000010
153210	0.000010
153282	0.000010
153401	0.000010
1536	0.000020
153622	0.000010
153744	0.000010
153967	0.000010
153982	0.000080
154029	0.000010
154052	0.000010
154055	0.000010
154066	0.000010
154111	0.000010
154278	0.000010
154365	0.000010
154368	0.000010
154704	0.000010
154965	0.000010
155181	0.000010
155350	0.000010
155548	0.000010
155649	0.000010
155758	0.000010
156077	0.000010
156369	0.000010
156401	0.000010
156504	0.000010
156773	0.000010
156946	0.000010
157079	0.000020
157182	0.000010
157277	0.000010
157394	0.000010
157602	0.000010
157642	0.000010
157745	0.000010
157962	0.000010
158143	0.000010
158259	0.000010
158282	0.000010
158418	0.000010
158507	0.000010
158781	0.000010
158821	0.000010
158912	0.000010
159010	0.000010
15919	0.000010
159309	0.000010
159447	0.000010
159664	0.000010
15981	0.000010
159834	0.000010
160140	0.000010
160147	0.000010
160306	0.000010
160308	0.000010
160642	0.000010
160727	0.000010
160818	0.000010
160850	0.000010
160901	0.000060
161158	0.000010
161348	0.000010
161360	0.000010
161396	0.000010
161409	0.000010
16200	0.000010
162009	0.000010
162124	0.000010
162276	0.000010
162960	0.000010
16302	0.000010
163048	0.000010
163050	0.000010
163075	0.000070
163524	0.000010
163534	0.000010
163614	0.000010
163983	0.000010
164148	0.000010
164316	0.000010
164460	0.000010
164502	0.000010
164590	0.000010
164703	0.000010
164918	0.000010
165517	0.000010
165617	0.000010
165812	0.000010
165867	0.000010
165991	0.000010
166165	0.000010
1662	0.000010
166399	0.000010
166548	0.000010
166581	0.000010
167026	0.000010
167038	0.000010
167232	0.000010
167453	0.000010
167573	0.000010
167719	0.000010
167833	0.000010
168045	0.000010
168050	0.000010
168517	0.000010
168615	0.000010
16868	0.000040
168683	0.000010
168891	0.000010
168909	0.000010
169147	0.000010
169295	0.000010
169405	0.000010
169436	0.000010
169649	0.000010
169671	0.000010
169852	0.000010
169866	0.000010
169974	0.000010
170143	0.000010
170147	0.000010
170171	0.000010
17026	0.000010
170452	0.000010
170470	0.000010
170548	0.000010
170728	0.000010
171031	0.000010
17108	0.000010
171147	0.000010
171154	0.000010
171325	0.000010
171423	0.000010
171627	0.000010
171875	0.000010
172062	0.000010
172133	0.000010
172333	0.000010
172446	0.000010
172716	0.000010
172901	0.000010
172965	0.000010
17312	0.000010
173125	0.000010
173141	0.000010
17320	0.000010
173449	0.000010
173545	0.000010
173572	0.000010
1737	0.000010
173775	0.000010
173880	0.000010
173898	0.000010
173976	0.000040
173978	0.000010
173999	0.000010
174032	0.000010
174395	0.000010
174505	0.000010
174808	0.000010
174810	0.000010
174955	0.000010
175110	0.000010
17517	0.000010
17547	0.000010
175575	0.000010
175748	0.000010
175865	0.000010
176090	0.000010
176181	0.000010
176384	0.000010
176491	0.000010
176687	0.000010
176704	0.000010
176790	0.000010
177207	0.000020
17723	0.000040
177320	0.000010
17754	0.000010
177744	0.000010
177859	0.000010
178021	0.000010
178179	0.000010
178380	0.000010
178531	0.000010
178710	0.000010
178932	0.000010
178953	0.000010
179139	0.000010
179181	0.000010
179260	0.000010
179292	0.000010
179596	0.000010
179668	0.000010
179739	0.000010
179796	0.000010
18031	0.000010
180479	0.000010
180606	0.000010
180681	0.000010
180682	0.000010
1807	0.000010
18101	0.000010
181079	0.000010
181750	0.000010
181922	0.000020
182121	0.000020
18226	0.000010
182374	0.000010
182437	0.000010
182536	0.000010
182549	0.000010
182621	0.000010
182865	0.000010
183097	0.000010
183194	0.000010
183275	0.000010
183321	0.000010
183409	0.000010
183467	0.000010
183491	0.000010
183501	0.000040
183503	0.000010
183710	0.000010
183825	0.000010
18392	0.000010
183920	0.000010
183922	0.000010
183957	0.000010
184132	0.000010
18433	0.000010
184479	0.000010
184576	0.000010
184760	0.000010
184906	0.000010
185067	0.000020
185088	0.000010
18520	0.000010
185208	0.000010
185296	0.000010
185382	0.000010
185599	0.000010
185703	0.000010
185795	0.000010
185821	0.000040
186320	0.000010
186337	0.000010
186429	0.000010
18646	0.000010
18655	0.000010
186630	0.000010
186644	0.000010
187039	0.000010
187242	0.000020
187306	0.000010
187455	0.000010
187583	0.000010
187770	0.000010
187898	0.000010
188115	0.000010
188129	0.000010
188307	0.000010
188344	0.000010
188603	0.000010
188695	0.000010
189528	0.000010
189558	0.000010
189885	0.000010
190533	0.000010
190576	0.000010
190705	0.000010
190864	0.000010
191032	0.000010
191119	0.000010
191341	0.000010
191709	0.000010
191798	0.000010
191810	0.000010
191926	0.000010
191947	0.000010
191990	0.000030
192003	0.000010
192231	0.000010
192401	0.000010
192513	0.000010
192615	0.000010
19268	0.000010
192905	0.000010
192910	0.000010
193103	0.000010
193190	0.000010
193227	0.000010
193414	0.000040
193625	0.000010
19374	0.000010
194207	0.000010
194376	0.000010
1944	0.000010
19452	0.000010
19455	0.000010
194603	0.000010
194732	0.000010
194799	0.000010
19480	0.000010
19485	0.000010
195088	0.000010
195154	0.000010
19559	0.000020
195665	0.000010
195682	0.000010
195938	0.000010
195952	0.000010
196202	0.000010
196253	0.000010
196493	0.000010
196530	0.000010
196848	0.000010
197015	0.000010
197654	0.000010
197685	0.000010
198198	0.000010
198504	0.000010
198779	0.000010
198826	0.000010
199098	0.000050
199294	0.000010
19936	0.000010
199395	0.000010
199433	0.000010
199748	0.000010
200402	0.000010
20080	0.000010
200846	0.000010
200987	0.000010
201016	0.000020
201084	0.000010
201200	0.000010
201208	0.000010
201302	0.000010
201424	0.000010
201518	0.000010
201533	0.000010
201769	0.000010
20206	0.000010
202188	0.000010
202278	0.000010
202411	0.000010
202673	0.000010
202758	0.000010
2028	0.000010
202974	0.000010
202987	0.000010
203216	0.000010
203614	0.000010
203632	0.000010
203634	0.000010
203847	0.000010
203865	0.000010
203907	0.00020
203952	0.000010
204321	0.000010
204747	0.000010
204878	0.000010
205042	0.000010
20514	0.000010
205255	0.000010
205924	0.000010
205979	0.000020
20603	0.000010
206236	0.000010
206304	0.000010
206333	0.000010
206706	0.000010
206774	0.000010
207082	0.000010
207100	0.000010
207120	0.000010
20718	0.000010
207251	0.000010
207371	0.000010
207474	0.000010
207845	0.000010
207861	0.000010
207892	0.000010
207984	0.000010
208421	0.000010
208433	0.000010
208503	0.000010
208725	0.000010
208759	0.000010
208833	0.000010
208937	0.000010
209021	0.000010
209100	0.000010
20922	0.000010
209226	0.000010
209428	0.000010
209499	0.000010
209572	0.000010
209637	0.000010
209855	0.000010
210170	0.000090
210276	0.000010
210474	0.000010
210505	0.000010
21052	0.000010
210915	0.000010
211358	0.000010
212033	0.000010
212234	0.000010
212642	0.000010
212720	0.000010
213245	0.000010
213432	0.000020
213672	0.000010
213719	0.000010
213770	0.000010
213807	0.000010
214098	0.000010
214425	0.000010
214566	0.000010
214572	0.000010
214585	0.000010
214811	0.000010
214948	0.000010
